"geo_loc_uuid","dtype","political_unit_nme","name","default_nme","upper_admin_loc","city_tz_nme","ods_district","ods_city","ods_county","ods_state","ods_country","local_upper_admin_loc","internal_cde","unlocode","start_iodt","end_iodt","status","postal_cde","opzn_uuid","opzn_nme","opzn_default_nme","opzn_cde","fcil_uuid","fcil_nme","fcil_default_nme","port_uuid","port_nme","port_default_nme","city_suburb_uuid","city_suburb_cde","city_suburb_nme","city_suburb_default_nme","city_district_uuid","city_district_nme","city_district_cde","city_district_default_nme","city_uuid","city_cde","city_nme","city_default_nme","county_uuid","county_cde","county_nme","county_default_nme","state_uuid","state_cde","state_nme","state_default_nme","country_uuid","country_cde","country_nme","country_default_nme","continent_uuid","continent_cde","continent_nme","continent_default_nme","airport_uuid","airport_nme","airport_default_nme","auton_community_uuid","auton_community_nme","auton_community_default_nme","canton_uuid","canton_nme","canton_default_nme","cross_dock_uuid","cross_dock_nme","cross_dock_default_nme","cus_grp_regn_uuid","cus_grp_regn_nme","cus_grp_regn_default_nme","cus_site_uuid","cus_site_nme","cus_site_default_nme","department_uuid","department_nme","department_default_nme","depot_uuid","depot_nme","depot_default_nme","district_uuid","district_nme","district_default_nme","emirate_uuid","emirate_nme","emirate_default_nme","fcil_zone_uuid","fcil_zone_nme","fcil_zone_default_nme","governorate_uuid","governorate_nme","governorate_default_nme","island_uuid","island_nme","island_default_nme","loc_zone_uuid","loc_zone_nme","loc_zone_default_nme","municipality_uuid","municipality_nme","municipality_default_nme","nation_state_uuid","nation_state_nme","nation_state_default_nme","parish_uuid","parish_nme","parish_default_nme","prefecture_uuid","prefecture_nme","prefecture_default_nme","province_uuid","province_nme","province_default_nme","rail_ramp_uuid","rail_ramp_nme","rail_ramp_default_nme","regn_uuid","regn_nme","regn_default_nme","station_uuid","station_nme","station_default_nme","tmnl_uuid","tmnl_nme","tmnl_default_nme","warehouse_uuid","warehouse_nme","warehouse_default_nme","zone_uuid","zone_nme","zone_default_nme","is_logistics","carrier_id","is_liner","rec_cre_ts"
2564298408163664,Facility,Port,Odessa,Odessa,"Odeska, Ukraine",Europe/Kiev,"","","",Odeska,Ukraine,"Odeska, Ukraine",ODS,UAODS,"19990101000000.000",,Active,,1075440481584941,Odessa,Odessa,ZOD,2564298408163664,Odessa,Odessa,,,,,,,,,,,,461796493420982,ODS,Odessa,Odesa,,,,,,,,,732281722056697,UA,Ukraine,Ukraine,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884008957700748,Odeska,Odeska,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238435923565,Facility,Port,@Port of Chornomorsk,@Port of Chornomorsk,"Odeska, Ukraine",Europe/Kiev,"","","",Odeska,Ukraine,"Odeska, Ukraine",PRK,,"20240815000000.000","20250213000000.000",Inactive,,1075440481584942,Ilyichevsk,Ilyichevsk,ZLK,3444238435923565,@Port of Chornomorsk,@Port of Chornomorsk,,,,,,,,,,,,2542308175647076,ILY,Ilyichevsk,Chornomorsk,,,,,,,,,732281722056697,UA,Ukraine,Ukraine,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884008957700748,Odeska,Odeska,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2564298408163667,Facility,Port,Port of Chornomorsk,Port of Chornomorsk,"Odeska, Ukraine",Europe/Kiev,"","","",Odeska,Ukraine,"Odeska, Ukraine",ILK,UAILK,"19990101000000.000",,Active,,1075440481584942,Ilyichevsk,Ilyichevsk,ZLK,2564298408163667,Port of Chornomorsk,Port of Chornomorsk,,,,,,,,,,,,2542308175647076,ILY,Ilyichevsk,Chornomorsk,,,,,,,,,732281722056697,UA,Ukraine,Ukraine,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884008957700748,Odeska,Odeska,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3389417458742084,Facility,Port,Rijeka,Rijeka,"Primorsko-goranska Zupanija, Croatia",Europe/Zagreb,"","",Primorsko-goranska Zupanija,"",Croatia,"Primorsko-goranska Zupanija, Croatia",RJK,HRRJK,"19990101000000.000",,Active,,1488875643384454,Rijeka,Rijeka,ZRJ,3389417458742084,Rijeka,Rijeka,,,,,,,,,,,,2498336837423292,RJK,Rijeka,Rijeka,3412971059487203,,Primorsko-goranska Zupanija,Primorsko-goranska Zupanija,,,,,732281722056714,HR,Croatia,Croatia,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2504870556410109,Facility,Port,Brevik,Brevik,"Telemark, Norway",Europe/Oslo,"","",Telemark,"",Norway,"Telemark, Norway",BVK,NOBVK,"19990101000000.000",,Active,,1622879696501939,Oslo,Oslo,ZOL,2504870556410109,Brevik,Brevik,,,,,,,,,,,,461802935874744,SKN,Brevik,Brevik,884008957699698,,Telemark,Telemark,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548019,Facility,Port,Heroya,Heroya,"Telemark, Norway",Europe/Oslo,"","",Telemark,"",Norway,"Telemark, Norway",HRY,NOHRY,"19990101000000.000",,Active,,1622879696501939,Oslo,Oslo,ZOL,719087582548019,Heroya,Heroya,,,,,,,,,,,,461802935874539,HRY,Heroya,Heroeya,884008957699698,,Telemark,Telemark,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548140,Facility,Port,Larvik,Larvik,"Vestfold, Norway",Europe/Oslo,"","",Vestfold,"",Norway,"Vestfold, Norway",LAR,NOLAR,"19990101000000.000",,Active,,1622879696501939,Oslo,Oslo,ZOL,719087582548140,Larvik,Larvik,,,,,,,,,,,,461802935874717,LAR,Larvik,Larvik,884008957699727,,Vestfold,Vestfold,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3394005557545809,Facility,Port,Longyearbyen,Longyearbyen,"Svalbard, Norway",Europe/Oslo,"","",Svalbard,"",Norway,"Svalbard, Norway",LYR,NOLYR,"19990101000000.000",,Active,,1622879696501939,Oslo,Oslo,ZOL,3394005557545809,Longyearbyen,Longyearbyen,,,,,,,,,,,,461796493420698,LYR,Longyearbyen,Longyearbyen,884008957698074,,Svalbard,Svalbard,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548167,Facility,Port,Oslo,Oslo,"Oslo, Norway",Europe/Oslo,"","",Oslo,"",Norway,"Oslo, Norway",OSL,NOOSL,"19990101000000.000",,Active,,1622879696501939,Oslo,Oslo,ZOL,719087582548167,Oslo,Oslo,,,,,,,,,,,,461802935874695,OSL,Oslo,Oslo,884008957699445,,Oslo,Oslo,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3389608047914555,Facility,Port,Narvik,Narvik,"Nordland, Norway",Europe/Oslo,"","",Nordland,"",Norway,"Nordland, Norway",NVK,NONVK,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,3389608047914555,Narvik,Narvik,,,,,,,,,,,,1161097161691725,NVK,Narvik,Narvik,884008957699447,,Nordland,Nordland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2564465911866360,Facility,Port,Mosjoen,Mosjoen,"Nordland, Norway",Europe/Oslo,"","",Nordland,"",Norway,"Nordland, Norway",MJF,NOMJF,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,2564465911866360,Mosjoen,Mosjoen,,,,,,,,,,,,2135331034080881,MSJ,Mosjoen,Mosjoeen,884008957699447,,Nordland,Nordland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238434205561,Facility,Port,Sortland,Sortland,"Nordland, Norway",Europe/Oslo,"","",Nordland,"",Norway,"Nordland, Norway",SXZ,NOSLX,"20220824000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,3444238434205561,Sortland,Sortland,,,,,,,,,,,,2736149713014016,MYR,Sortland,Sortland,884008957699447,,Nordland,Nordland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238423203560,Facility,Port,Stokmarknes,Hadsel Port,"Nordland, Norway",Europe/Oslo,"","",Nordland,"",Norway,"Nordland, Norway",SKN,NOSKN,"20180406000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,3444238423203560,Stokmarknes,Hadsel Port,,,,,,,,,,,,3444238422957560,MYR,Stokmarknes,Stokmarknes,884008957699447,,Nordland,Nordland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3355776590609010,Facility,Port,Mo I Rana,Mo I Rana,"Nordland, Norway",Europe/Oslo,"","",Nordland,"",Norway,"Nordland, Norway",MQN,NOMQN,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,3355776590609010,Mo I Rana,Mo I Rana,,,,,,,,,,,,2482755769847536,MSJ,Mo I Rana,Mo I Rana,884008957699447,,Nordland,Nordland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3443820198791352,Facility,Port,Bodo,Bodo,"Nordland, Norway",Europe/Oslo,"","",Nordland,"",Norway,"Nordland, Norway",BOO,,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,3443820198791352,Bodo,Bodo,,,,,,,,,,,,461802935874680,BDO,Bodo,Bodoe,884008957699447,,Nordland,Nordland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238423875560,Facility,Port,Glomfjord,Glomfjord,"Nordland, Norway",Europe/Oslo,"","",Nordland,"",Norway,"Nordland, Norway",GLO,NOGLO,"20180626000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,3444238423875560,Glomfjord,Glomfjord,,,,,,,,,,,,2456464664461332,BDO,Glomfjord,Glomfjord,884008957699447,,Nordland,Nordland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2881074257338489,Facility,Port,Salten,Salten,"Nordland, Norway",Europe/Oslo,"","",Nordland,"",Norway,"Nordland, Norway",SAT,NOSAT,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,2881074257338489,Salten,Salten,,,,,,,,,,,,2854685978321235,BDO,Straumen,Straumen,884008957699447,,Nordland,Nordland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3389107684225552,Facility,Port,Gjemnes,Gjemnes,"Moere og Romsdal, Norway",Europe/Oslo,"","",Moere og Romsdal,"",Norway,"Moere og Romsdal, Norway",GJM,NOGJM,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,3389107684225552,Gjemnes,Gjemnes,,,,,,,,,,,,3296665492674541,AAN,Gjemnes,Gjemnes,884008957699464,,Moere og Romsdal,Moere og Romsdal,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2076212956824499,Facility,Port,Ikornnes,Ikornnes,"Moere og Romsdal, Norway",Europe/Oslo,"","",Moere og Romsdal,"",Norway,"Moere og Romsdal, Norway",IKO,NOIKR,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,2076212956824499,Ikornnes,Ikornnes,,,,,,,,,,,,461802935874583,IKO,Ikornnes,Ikornnes,884008957699464,,Moere og Romsdal,Moere og Romsdal,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548169,Facility,Port,Kristiansund,Kristiansund,"Moere og Romsdal, Norway",Europe/Oslo,"","",Moere og Romsdal,"",Norway,"Moere og Romsdal, Norway",KRS,NOKSU,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,719087582548169,Kristiansund,Kristiansund,,,,,,,,,,,,461802935874656,KRS,Kristiansund,Kristiansund,884008957699464,,Moere og Romsdal,Moere og Romsdal,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2491572263944066,Facility,Port,Molde,Molde,"Moere og Romsdal, Norway",Europe/Oslo,"","",Moere og Romsdal,"",Norway,"Moere og Romsdal, Norway",MOL,NOMOL,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,2491572263944066,Molde,Molde,,,,,,,,,,,,461802935874662,MOE,Molde,Molde,884008957699464,,Moere og Romsdal,Moere og Romsdal,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548172,Facility,Port,Alesund,Alesund,"Moere og Romsdal, Norway",Europe/Oslo,"","",Moere og Romsdal,"",Norway,"Moere og Romsdal, Norway",ALE,NOAES,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,719087582548172,Alesund,Alesund,,,,,,,,,,,,461802935874648,ALE,Alesund,Aalesund,884008957699464,,Moere og Romsdal,Moere og Romsdal,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2762731802426480,Facility,Port,Sauda,Sauda,"Rogaland, Norway",Europe/Oslo,"","",Rogaland,"",Norway,"Rogaland, Norway",SAU,NOSAU,"19990101000000.000",,Active,,848872904077285,Stavanger,Stavanger,ZSR,2762731802426480,Sauda,Sauda,,,,,,,,,,,,461802935874413,SUU,Sauda,Sauda,884008957699471,,Rogaland,Rogaland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2520264792916370,Facility,Port,Egersund,Egersund,"Rogaland, Norway",Europe/Oslo,"","",Rogaland,"",Norway,"Rogaland, Norway",EGE,NOEGE,"19990101000000.000",,Active,,848872904077285,Stavanger,Stavanger,ZSR,2520264792916370,Egersund,Egersund,,,,,,,,,,,,461802935874492,SVG,Egersund,Egersund,884008957699471,,Rogaland,Rogaland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548150,Facility,Port,Stavanger,Stavanger,"Rogaland, Norway",Europe/Oslo,"","",Rogaland,"",Norway,"Rogaland, Norway",SVG,NOSVG,"19990101000000.000",,Active,,848872904077285,Stavanger,Stavanger,ZSR,719087582548150,Stavanger,Stavanger,,,,,,,,,,,,461802935874382,SVG,Stavanger,Stavanger,884008957699471,,Rogaland,Rogaland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548154,Facility,Port,Haugesund,Haugesund,"Rogaland, Norway",Europe/Oslo,"","",Rogaland,"",Norway,"Rogaland, Norway",HUG,NOHAU,"19990101000000.000",,Active,,848872904077285,Stavanger,Stavanger,ZSR,719087582548154,Haugesund,Haugesund,,,,,,,,,,,,461802935874526,HUG,Haugesund,Haugesund,884008957699471,,Rogaland,Rogaland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548174,Facility,Port,Bergen,Bergen,"Hordaland, Norway",Europe/Oslo,"","",Hordaland,"",Norway,"Hordaland, Norway",BEG,NOBGO,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,719087582548174,Bergen,Bergen,,,,,,,,,,,,461802935874641,BEG,Bergen,Bergen,884008957699475,,Hordaland,Hordaland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2529052832854098,Facility,Port,Knarrevik,Knarrevik,"Hordaland, Norway",Europe/Oslo,"","",Hordaland,"",Norway,"Hordaland, Norway",KRV,NOKRV,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,2529052832854098,Knarrevik,Knarrevik,,,,,,,,,,,,2507062600341037,BEG,Knarrevik,Knarrevik,884008957699475,,Hordaland,Hordaland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2564619993817049,Facility,Port,Fusa,Fusa,"Hordaland, Norway",Europe/Oslo,"","",Hordaland,"",Norway,"Hordaland, Norway",FUS,NOFUS,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,2564619993817049,Fusa,Fusa,,,,,,,,,,,,2542629761302285,BEG,Fusa,Fusa,884008957699475,,Hordaland,Hordaland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3393566397140611,Facility,Port,Austevoll,Austevoll,"Hordaland, Norway",Europe/Oslo,"","",Hordaland,"",Norway,"Hordaland, Norway",ASV,NOASV,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,3393566397140611,Austevoll,Austevoll,,,,,,,,,,,,3358382025118239,BEG,Austevoll,Austevoll,884008957699475,,Hordaland,Hordaland,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548148,Facility,Port,Maloy,Maloy,"Sogn og Fjordane, Norway",Europe/Oslo,"","",Sogn og Fjordane,"",Norway,"Sogn og Fjordane, Norway",MLN,NOMAY,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,719087582548148,Maloy,Maloy,,,,,,,,,,,,461802935873661,MLN,Maloy,Maaloey,884008957699485,,Sogn og Fjordane,Sogn og Fjordane,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2505263545896808,Facility,Port,Floroe,Floroe,"Sogn og Fjordane, Norway",Europe/Oslo,"","",Sogn og Fjordane,"",Norway,"Sogn og Fjordane, Norway",FRO,NOFRO,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,2505263545896808,Floroe,Floroe,,,,,,,,,,,,461802935874603,FLO,Floro,Floroe,884008957699485,,Sogn og Fjordane,Sogn og Fjordane,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238426265561,Facility,Port,Kirkenes,Kirkenes,"Finnmark, Norway",Europe/Oslo,"","",Finnmark,"",Norway,"Finnmark, Norway",KKN,NOKKN,"20190620000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,3444238426265561,Kirkenes,Kirkenes,,,,,,,,,,,,2234477669568460,KKS,Kirkenes,Kirkenes,884008957699689,,Finnmark,Finnmark,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548145,Facility,Port,Trondheim,Trondheim,"Soer-Troendelag, Norway",Europe/Oslo,"","",Soer-Troendelag,"",Norway,"Soer-Troendelag, Norway",TRD,NOTRD,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,719087582548145,Trondheim,Trondheim,,,,,,,,,,,,461802935874584,TRD,Trondheim,Trondheim,884008957699691,,Soer-Troendelag,Soer-Troendelag,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
2504773382775663,Facility,Port,Orkanger,Orkanger,"Soer-Troendelag, Norway",Europe/Oslo,"","",Soer-Troendelag,"",Norway,"Soer-Troendelag, Norway",ORA,NOORK,"19990101000000.000",,Active,,1622879696501937,Aalesund,Aalesund,ZAL,2504773382775663,Orkanger,Orkanger,,,,,,,,,,,,2482783150262208,TRD,Orkanger,Orkanger,884008957699691,,Soer-Troendelag,Soer-Troendelag,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548238,Facility,Port,Tromso,Tromso,"Troms, Norway",Europe/Oslo,"","",Troms,"",Norway,"Troms, Norway",TRM,NOTOS,"19990101000000.000",,Active,,848872904077286,Tromso,Tromso,ZTR,719087582548238,Tromso,Tromso,,,,,,,,,,,,461796493420791,TRM,Tromso,Tromsoe,884008957699707,,Troms,Troms,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
3444238432969561,Facility,Port,Finnsnes,Finnsnes,"Troms, Norway",Europe/Oslo,"","",Troms,"",Norway,"Troms, Norway",FNE,NOFNE,"20211208000000.000",,Active,,848872904077286,Tromso,Tromso,ZTR,3444238432969561,Finnsnes,Finnsnes,,,,,,,,,,,,2150778420802405,TRM,Finnsnes,Finnsnes,884008957699707,,Troms,Troms,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548158,Facility,Port,Moss,Moss,"Viken, Norway",Europe/Oslo,"","",Viken,"",Norway,"Viken, Norway",MOX,NOMSS,"19990101000000.000",,Active,,1622879696501939,Oslo,Oslo,ZOL,719087582548158,Moss,Moss,,,,,,,,,,,,461802935874500,MOX,Moss,Moss,3444238430609560,,Viken,Viken,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
719087582548160,Facility,Port,Fredrikstad,Fredrikstad,"Viken, Norway",Europe/Oslo,"","",Viken,"",Norway,"Viken, Norway",FRD,NOFRK,"19990101000000.000",,Active,,1622879696501939,Oslo,Oslo,ZOL,719087582548160,Fredrikstad,Fredrikstad,,,,,,,,,,,,461802935874490,FRD,Fredrikstad,Fredrikstad,3444238430609560,,Viken,Viken,,,,,732281722056752,NO,Norway,Norway,884008957698338,EU,Europe,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,1,2025-10-02 20:50:16
